# m-sequence generator polynomials (m=15)
# hex       oct       bin
  0xba87    135207    1011101010000111
  0xba8d    135215    1011101010001101
  0xba93    135223    1011101010010011
  0xbab7    135267    1011101010110111
  0xbad7    135327    1011101011010111
  0xbb01    135401    1011101100000001
  0xbb15    135425    1011101100010101
  0xbb19    135431    1011101100011001
  0xbb23    135443    1011101100100011
  0xbb3d    135475    1011101100111101
  0xbb43    135503    1011101101000011
  0xbb49    135511    1011101101001001
  0xbb51    135521    1011101101010001
  0xbb5b    135533    1011101101011011
  0xbb67    135547    1011101101100111
  0xbb75    135565    1011101101110101
  0xbb91    135621    1011101110010001
  0xbbb5    135665    1011101110110101
  0xbbbf    135677    1011101110111111
  0xbbcb    135713    1011101111001011
  0xbbcd    135715    1011101111001101
  0xbbe5    135745    1011101111100101
  0xbbe9    135751    1011101111101001
  0xbc09    136011    1011110000001001
  0xbc33    136063    1011110000110011
  0xbc69    136151    1011110001101001
  0xbc7b    136173    1011110001111011
  0xbc8b    136213    1011110010001011
  0xbc8d    136215    1011110010001101
  0xbc9f    136237    1011110010011111
  0xbca9    136251    1011110010101001
  0xbcc3    136303    1011110011000011
  0xbcdd    136335    1011110011011101
  0xbd13    136423    1011110100010011
  0xbd25    136445    1011110100100101
  0xbd2f    136457    1011110100101111
  0xbd67    136547    1011110101100111
  0xbd7f    136577    1011110101111111
  0xbd83    136603    1011110110000011
  0xbd89    136611    1011110110001001
  0xbdb9    136671    1011110110111001
  0xbdc1    136701    1011110111000001
  0xbdd3    136723    1011110111010011
  0xbdd9    136731    1011110111011001
  0xbde5    136745    1011110111100101
  0xbe15    137025    1011111000010101
  0xbe23    137043    1011111000100011
  0xbe29    137051    1011111000101001
  0xbe37    137067    1011111000110111
  0xbe57    137127    1011111001010111
  0xbe5b    137133    1011111001011011
  0xbe61    137141    1011111001100001
  0xbe6b    137153    1011111001101011
  0xbe7f    137177    1011111001111111
  0xbe83    137203    1011111010000011
  0xbeab    137253    1011111010101011
  0xbef1    137361    1011111011110001
  0xbf21    137441    1011111100100001
  0xbf27    137447    1011111100100111
  0xbf33    137463    1011111100110011
  0xbf35    137465    1011111100110101
  0xbf65    137545    1011111101100101
  0xbf81    137601    1011111110000001
  0xbf8b    137613    1011111110001011
  0xbfa3    137643    1011111110100011
  0xbfb7    137667    1011111110110111
  0xbfc3    137703    1011111111000011
  0xbfed    137755    1011111111101101
  0xbff5    137765    1011111111110101
  0xbfff    137777    1011111111111111
  0xc001    140001    1100000000000001
  0xc007    140007    1100000000000111
  0xc013    140023    1100000000010011
  0xc01f    140037    1100000000011111
  0xc025    140045    1100000000100101
  0xc049    140111    1100000001001001
  0xc073    140163    1100000001110011
  0xc079    140171    1100000001111001
  0xc085    140205    1100000010000101
  0xc097    140227    1100000010010111
  0xc09d    140235    1100000010011101
  0xc0a7    140247    1100000010100111
  0xc0b9    140271    1100000010111001
  0xc0cb    140313    1100000011001011
  0xc0d5    140325    1100000011010101
  0xc0e3    140343    1100000011100011
  0xc0fb    140373    1100000011111011
  0xc111    140421    1100000100010001
  0xc121    140441    1100000100100001
  0xc133    140463    1100000100110011
  0xc13f    140477    1100000100111111
  0xc15f    140537    1100000101011111
  0xc177    140567    1100000101110111
  0xc17b    140573    1100000101111011
  0xc17d    140575    1100000101111101
  0xc193    140623    1100000110010011
  0xc1a5    140645    1100000110100101
  0xc1bd    140675    1100000110111101
  0xc1c3    140703    1100000111000011
  0xc1c9    140711    1100000111001001
  0xc1db    140733    1100000111011011
  0xc1e7    140747    1100000111100111
  0xc1ed    140755    1100000111101101
  0xc205    141005    1100001000000101
  0xc209    141011    1100001000001001
  0xc217    141027    1100001000010111
  0xc22d    141055    1100001000101101
  0xc24d    141115    1100001001001101
  0xc255    141125    1100001001010101
  0xc269    141151    1100001001101001
  0xc299    141231    1100001010011001
  0xc2b1    141261    1100001010110001
  0xc2d1    141321    1100001011010001
  0xc2dd    141335    1100001011011101
  0xc2f5    141365    1100001011110101
  0xc301    141401    1100001100000001
  0xc30d    141415    1100001100001101
  0xc325    141445    1100001100100101
  0xc33d    141475    1100001100111101
  0xc357    141527    1100001101010111
  0xc35b    141533    1100001101011011
  0xc361    141541    1100001101100001
  0xc373    141563    1100001101110011
  0xc383    141603    1100001110000011
  0xc39b    141633    1100001110011011
  0xc39d    141635    1100001110011101
  0xc3ad    141655    1100001110101101
  0xc3c7    141707    1100001111000111
  0xc3e3    141743    1100001111100011
  0xc3ef    141757    1100001111101111
  0xc3fd    141775    1100001111111101
  0xc405    142005    1100010000000101
  0xc421    142041    1100010000100001
  0xc433    142063    1100010000110011
  0xc447    142107    1100010001000111
  0xc44b    142113    1100010001001011
  0xc45f    142137    1100010001011111
  0xc46f    142157    1100010001101111
  0xc47d    142175    1100010001111101
  0xc493    142223    1100010010010011
  0xc49f    142237    1100010010011111
  0xc4a5    142245    1100010010100101
  0xc4b7    142267    1100010010110111
  0xc4c5    142305    1100010011000101
  0xc4dd    142335    1100010011011101
  0xc4eb    142353    1100010011101011
  0xc4f9    142371    1100010011111001
  0xc4ff    142377    1100010011111111
  0xc50b    142413    1100010100001011
  0xc515    142425    1100010100010101
  0xc52f    142457    1100010100101111
  0xc531    142461    1100010100110001
  0xc549    142511    1100010101001001
  0xc55b    142533    1100010101011011
  0xc575    142565    1100010101110101
  0xc579    142571    1100010101111001
  0xc589    142611    1100010110001001
  0xc59b    142633    1100010110011011
  0xc5a1    142641    1100010110100001
  0xc5b3    142663    1100010110110011
  0xc5b5    142665    1100010110110101
  0xc5bf    142677    1100010110111111
  0xc5df    142737    1100010111011111
  0xc5e9    142751    1100010111101001
  0xc5ef    142757    1100010111101111
  0xc5fd    142775    1100010111111101
  0xc631    143061    1100011000110001
  0xc645    143105    1100011001000101
  0xc651    143121    1100011001010001
  0xc66b    143153    1100011001101011
  0xc675    143165    1100011001110101
  0xc679    143171    1100011001111001
  0xc68f    143217    1100011010001111
  0xc697    143227    1100011010010111
  0xc6ab    143253    1100011010101011
  0xc6b9    143271    1100011010111001
  0xc6c1    143301    1100011011000001
  0xc6c7    143307    1100011011000111
  0xc6d5    143325    1100011011010101
  0xc6e9    143351    1100011011101001
  0xc703    143403    1100011100000011
  0xc753    143523    1100011101010011
  0xc759    143531    1100011101011001
  0xc777    143567    1100011101110111
  0xc799    143631    1100011110011001
  0xc79f    143637    1100011110011111
  0xc7c3    143703    1100011111000011
  0xc7d7    143727    1100011111010111
  0xc7db    143733    1100011111011011
  0xc7f5    143765    1100011111110101
  0xc803    144003    1100100000000011
  0xc81b    144033    1100100000011011
  0xc841    144101    1100100001000001
  0xc84d    144115    1100100001001101
  0xc85f    144137    1100100001011111
  0xc865    144145    1100100001100101
  0xc869    144151    1100100001101001
  0xc895    144225    1100100010010101
  0xc8bd    144275    1100100010111101
  0xc8c9    144311    1100100011001001
  0xc8f5    144365    1100100011110101
  0xc8f9    144371    1100100011111001
  0xc8ff    144377    1100100011111111
  0xc901    144401    1100100100000001
  0xc90d    144415    1100100100001101
  0xc915    144425    1100100100010101
  0xc91f    144437    1100100100011111
  0xc923    144443    1100100100100011
  0xc929    144451    1100100100101001
  0xc931    144461    1100100100110001
  0xc937    144467    1100100100110111
  0xc93b    144473    1100100100111011
  0xc95b    144533    1100100101011011
  0xc95d    144535    1100100101011101
  0xc983    144603    1100100110000011
  0xc9c7    144707    1100100111000111
  0xc9cb    144713    1100100111001011
  0xc9cd    144715    1100100111001101
  0xc9d9    144731    1100100111011001
  0xca25    145045    1100101000100101
  0xca29    145051    1100101000101001
  0xca2f    145057    1100101000101111
  0xca49    145111    1100101001001001
  0xca67    145147    1100101001100111
  0xca8f    145217    1100101010001111
  0xcaad    145255    1100101010101101
  0xcabf    145277    1100101010111111
  0xcad9    145331    1100101011011001
  0xcae3    145343    1100101011100011
  0xcaef    145357    1100101011101111
  0xcb17    145427    1100101100010111
  0xcb1b    145433    1100101100011011
  0xcb1d    145435    1100101100011101
  0xcb2b    145453    1100101100101011
  0xcb3f    145477    1100101100111111
  0xcb55    145525    1100101101010101
  0xcb71    145561    1100101101110001
  0xcb7b    145573    1100101101111011
  0xcb87    145607    1100101110000111
  0xcbbd    145675    1100101110111101
  0xcbe7    145747    1100101111100111
  0xcbf5    145765    1100101111110101
  0xcc15    146025    1100110000010101
  0xcc23    146043    1100110000100011
  0xcc3d    146075    1100110000111101
  0xcc49    146111    1100110001001001
  0xcc6d    146155    1100110001101101
  0xcc7f    146177    1100110001111111
  0xcc83    146203    1100110010000011
  0xcc85    146205    1100110010000101
  0xcc9b    146233    1100110010011011
  0xcca1    146241    1100110010100001
  0xcca7    146247    1100110010100111
  0xccb3    146263    1100110010110011
  0xccc1    146301    1100110011000001
  0xccd9    146331    1100110011011001
  0xccf7    146367    1100110011110111
  0xccfb    146373    1100110011111011
  0xccfd    146375    1100110011111101
  0xcd2b    146453    1100110100101011
  0xcd33    146463    1100110100110011
  0xcd87    146607    1100110110000111
  0xcd9f    146637    1100110110011111
  0xcda3    146643    1100110110100011
  0xcdc5    146705    1100110111000101
  0xcdcf    146717    1100110111001111
  0xcdd7    146727    1100110111010111
  0xcde1    146741    1100110111100001
  0xcdeb    146753    1100110111101011
  0xcded    146755    1100110111101101
  0xcdf9    146771    1100110111111001
  0xcdff    146777    1100110111111111
  0xce03    147003    1100111000000011
  0xce27    147047    1100111000100111
  0xce35    147065    1100111000110101
  0xce65    147145    1100111001100101
  0xce71    147161    1100111001110001
  0xce9f    147237    1100111010011111
  0xcebb    147273    1100111010111011
  0xcec3    147303    1100111011000011
  0xcec5    147305    1100111011000101
  0xcec9    147311    1100111011001001
  0xced1    147321    1100111011010001
  0xced7    147327    1100111011010111
  0xcef3    147363    1100111011110011
  0xceff    147377    1100111011111111
  0xcf0d    147415    1100111100001101
  0xcf1f    147437    1100111100011111
  0xcf2f    147457    1100111100101111
  0xcf73    147563    1100111101110011
  0xcf79    147571    1100111101111001
  0xcf8f    147617    1100111110001111
  0xcf9d    147635    1100111110011101
  0xcfa1    147641    1100111110100001
  0xcfc7    147707    1100111111000111
  0xcfd5    147725    1100111111010101
  0xcfe9    147751    1100111111101001
  0xcff7    147767    1100111111110111
  0xd005    150005    1101000000000101
  0xd009    150011    1101000000001001
  0xd03f    150077    1101000000111111
  0xd04d    150115    1101000001001101
  0xd071    150161    1101000001110001
  0xd077    150167    1101000001110111
  0xd087    150207    1101000010000111
  0xd08b    150213    1101000010001011
  0xd08d    150215    1101000010001101
  0xd095    150225    1101000010010101
  0xd099    150231    1101000010011001
  0xd0a3    150243    1101000010100011
  0xd0b1    150261    1101000010110001
  0xd0c5    150305    1101000011000101
  0xd0cf    150317    1101000011001111
  0xd0d1    150321    1101000011010001
  0xd0d7    150327    1101000011010111
  0xd0e1    150341    1101000011100001
  0xd0f9    150371    1101000011111001
  0xd10b    150413    1101000100001011
  0xd125    150445    1101000100100101
  0xd12f    150457    1101000100101111
  0xd13d    150475    1101000100111101
  0xd151    150521    1101000101010001
  0xd15b    150533    1101000101011011
  0xd16d    150555    1101000101101101
  0xd19b    150633    1101000110011011
  0xd1b9    150671    1101000110111001
  0xd1bf    150677    1101000110111111
  0xd1c1    150701    1101000111000001
  0xd1d5    150725    1101000111010101
  0xd1d9    150731    1101000111011001
  0xd1ef    150757    1101000111101111
  0xd1fd    150775    1101000111111101
  0xd207    151007    1101001000000111
  0xd215    151025    1101001000010101
  0xd223    151043    1101001000100011
  0xd229    151051    1101001000101001
  0xd237    151067    1101001000110111
  0xd257    151127    1101001001010111
  0xd26b    151153    1101001001101011
  0xd26d    151155    1101001001101101
  0xd28f    151217    1101001010001111
  0xd2a1    151241    1101001010100001
  0xd303    151403    1101001100000011
  0xd317    151427    1101001100010111
  0xd327    151447    1101001100100111
  0xd341    151501    1101001101000001
  0xd35f    151537    1101001101011111
  0xd369    151551    1101001101101001
  0xd377    151567    1101001101110111
  0xd37b    151573    1101001101111011
  0xd381    151601    1101001110000001
  0xd393    151623    1101001110010011
  0xd399    151631    1101001110011001
  0xd3b1    151661    1101001110110001
  0xd3c9    151711    1101001111001001
  0xd3d1    151721    1101001111010001
  0xd3dd    151735    1101001111011101
  0xd3e7    151747    1101001111100111
  0xd415    152025    1101010000010101
  0xd429    152051    1101010000101001
  0xd43b    152073    1101010000111011
  0xd461    152141    1101010001100001
  0xd46b    152153    1101010001101011
  0xd497    152227    1101010010010111
  0xd49d    152235    1101010010011101
  0xd4ab    152253    1101010010101011
  0xd4b3    152263    1101010010110011
  0xd4bf    152277    1101010010111111
  0xd4c1    152301    1101010011000001
  0xd4d3    152323    1101010011010011
  0xd4e5    152345    1101010011100101
  0xd4e9    152351    1101010011101001
  0xd4f1    152361    1101010011110001
  0xd50f    152417    1101010100001111
  0xd527    152447    1101010100100111
  0xd52b    152453    1101010100101011
  0xd547    152507    1101010101000111
  0xd559    152531    1101010101011001
  0xd563    152543    1101010101100011
  0xd57d    152575    1101010101111101
  0xd5b7    152667    1101010110110111
  0xd5e1    152741    1101010111100001
  0xd5e7    152747    1101010111100111
  0xd5f5    152765    1101010111110101
  0xd605    153005    1101011000000101
  0xd627    153047    1101011000100111
  0xd62b    153053    1101011000101011
  0xd64b    153113    1101011001001011
  0xd663    153143    1101011001100011
  0xd67d    153175    1101011001111101
  0xd6a9    153251    1101011010101001
  0xd6b7    153267    1101011010110111
  0xd6c5    153305    1101011011000101
  0xd6d7    153327    1101011011010111
  0xd6e1    153341    1101011011100001
  0xd6ed    153355    1101011011101101
  0xd723    153443    1101011100100011
  0xd76d    153555    1101011101101101
  0xd77f    153577    1101011101111111
  0xd7ad    153655    1101011110101101
  0xd7b3    153663    1101011110110011
  0xd7b5    153665    1101011110110101
  0xd7bf    153677    1101011110111111
  0xd7d9    153731    1101011111011001
  0xd7f7    153767    1101011111110111
  0xd7fb    153773    1101011111111011
  0xd80d    154015    1101100000001101
  0xd813    154023    1101100000010011
  0xd849    154111    1101100001001001
  0xd857    154127    1101100001010111
  0xd86d    154155    1101100001101101
  0xd889    154211    1101100010001001
  0xd88f    154217    1101100010001111
  0xd89b    154233    1101100010011011
  0xd8a7    154247    1101100010100111
  0xd8b5    154265    1101100010110101
  0xd8c1    154301    1101100011000001
  0xd8d3    154323    1101100011010011
  0xd8d9    154331    1101100011011001
  0xd8e5    154345    1101100011100101
  0xd909    154411    1101100100001001
  0xd91b    154433    1101100100011011
  0xd933    154463    1101100100110011
  0xd941    154501    1101100101000001
  0xd947    154507    1101100101000111
  0xd94d    154515    1101100101001101
  0xd95f    154537    1101100101011111
  0xd965    154545    1101100101100101
  0xd971    154561    1101100101110001
  0xd98b    154613    1101100110001011
  0xd999    154631    1101100110011001
  0xd99f    154637    1101100110011111
  0xd9a3    154643    1101100110100011
  0xd9a9    154651    1101100110101001
  0xd9b1    154661    1101100110110001
  0xd9c3    154703    1101100111000011
  0xd9d7    154727    1101100111010111
  0xd9f9    154771    1101100111111001
  0xda05    155005    1101101000000101
  0xda17    155027    1101101000010111
  0xda27    155047    1101101000100111
  0xda35    155065    1101101000110101
  0xda3f    155077    1101101000111111
  0xda59    155131    1101101001011001
  0xda7d    155175    1101101001111101
  0xda8b    155213    1101101010001011
  0xda93    155223    1101101010010011
  0xdaa3    155243    1101101010100011
  0xdab1    155261    1101101010110001
  0xdac3    155303    1101101011000011
  0xdadd    155335    1101101011011101
  0xdb1f    155437    1101101100011111
  0xdb25    155445    1101101100100101
  0xdb29    155451    1101101100101001
  0xdb3b    155473    1101101100111011
  0xdb45    155505    1101101101000101
  0xdb4f    155517    1101101101001111
  0xdb61    155541    1101101101100001
  0xdb83    155603    1101101110000011
  0xdba1    155641    1101101110100001
  0xdbc7    155707    1101101111000111
  0xdbcd    155715    1101101111001101
  0xdbd5    155725    1101101111010101
  0xdbdf    155737    1101101111011111
  0xdbe3    155743    1101101111100011
  0xdbe9    155751    1101101111101001
  0xdbef    155757    1101101111101111
  0xdc2b    156053    1101110000101011
  0xdc39    156071    1101110000111001
  0xdc41    156101    1101110001000001
  0xdc6f    156157    1101110001101111
  0xdc71    156161    1101110001110001
  0xdc93    156223    1101110010010011
  0xdc9f    156237    1101110010011111
  0xdcaf    156257    1101110010101111
  0xdcd1    156321    1101110011010001
  0xdcd7    156327    1101110011010111
  0xdcdb    156333    1101110011011011
  0xdcf5    156365    1101110011110101
  0xdd19    156431    1101110100011001
  0xdd29    156451    1101110100101001
  0xdd31    156461    1101110100110001
  0xdd57    156527    1101110101010111
  0xdd67    156547    1101110101100111
  0xdd73    156563    1101110101110011
  0xdd75    156565    1101110101110101
  0xdd9d    156635    1101110110011101
  0xddad    156655    1101110110101101
  0xddd5    156725    1101110111010101
  0xdde5    156745    1101110111100101
  0xddf7    156767    1101110111110111
  0xddfb    156773    1101110111111011
  0xde07    157007    1101111000000111
  0xde2f    157057    1101111000101111
  0xde3d    157075    1101111000111101
  0xde49    157111    1101111001001001
  0xde4f    157117    1101111001001111
  0xde51    157121    1101111001010001
  0xde6d    157155    1101111001101101
  0xde83    157203    1101111010000011
  0xde85    157205    1101111010000101
  0xde89    157211    1101111010001001
  0xdea1    157241    1101111010100001
  0xdead    157255    1101111010101101
  0xdecb    157313    1101111011001011
  0xdecd    157315    1101111011001101
  0xded3    157323    1101111011010011
  0xdf03    157403    1101111100000011
  0xdf05    157405    1101111100000101
  0xdf17    157427    1101111100010111
  0xdf1d    157435    1101111100011101
  0xdf33    157463    1101111100110011
  0xdf59    157531    1101111101011001
  0xdf69    157551    1101111101101001
  0xdf6f    157557    1101111101101111
  0xdf71    157561    1101111101110001
  0xdfbb    157673    1101111110111011
  0xdfc9    157711    1101111111001001
  0xdfeb    157753    1101111111101011
  0xe003    160003    1110000000000011
  0xe00f    160017    1110000000001111
  0xe035    160065    1110000000110101
  0xe047    160107    1110000001000111
  0xe04b    160113    1110000001001011
  0xe05f    160137    1110000001011111
  0xe07b    160173    1110000001111011
  0xe08d    160215    1110000010001101
  0xe0a9    160251    1110000010101001
  0xe0b1    160261    1110000010110001
  0xe0b7    160267    1110000010110111
  0xe0c5    160305    1110000011000101
  0xe0d7    160327    1110000011010111
  0xe101    160401    1110000100000001
  0xe10b    160413    1110000100001011
  0xe131    160461    1110000100110001
  0xe149    160511    1110000101001001
  0xe14f    160517    1110000101001111
  0xe151    160521    1110000101010001
  0xe15d    160535    1110000101011101
  0xe167    160547    1110000101100111
  0xe17f    160577    1110000101111111
  0xe1b3    160663    1110000110110011
  0xe1d3    160723    1110000111010011
  0xe1ef    160757    1110000111101111
  0xe207    161007    1110001000000111
  0xe219    161031    1110001000011001
  0xe223    161043    1110001000100011
  0xe231    161061    1110001000110001
  0xe245    161105    1110001001000101
  0xe24f    161117    1110001001001111
  0xe267    161147    1110001001100111
  0xe279    161171    1110001001111001
  0xe285    161205    1110001010000101
  0xe29b    161233    1110001010011011
  0xe29d    161235    1110001010011101
  0xe2a1    161241    1110001010100001
  0xe2ab    161253    1110001010101011
  0xe2ad    161255    1110001010101101
  0xe2bf    161277    1110001010111111
  0xe2c1    161301    1110001011000001
  0xe2d5    161325    1110001011010101
  0xe30f    161417    1110001100001111
  0xe311    161421    1110001100010001
  0xe335    161465    1110001100110101
  0xe359    161531    1110001101011001
  0xe363    161543    1110001101100011
  0xe365    161545    1110001101100101
  0xe377    161567    1110001101110111
  0xe38d    161615    1110001110001101
  0xe393    161623    1110001110010011
  0xe39f    161637    1110001110011111
  0xe3af    161657    1110001110101111
  0xe3b7    161667    1110001110110111
  0xe3c3    161703    1110001111000011
  0xe3db    161733    1110001111011011
  0xe3f3    161763    1110001111110011
  0xe3ff    161777    1110001111111111
  0xe41f    162037    1110010000011111
  0xe431    162061    1110010000110001
  0xe449    162111    1110010001001001
  0xe45b    162133    1110010001011011
  0xe46b    162153    1110010001101011
  0xe46d    162155    1110010001101101
  0xe473    162163    1110010001110011
  0xe485    162205    1110010010000101
  0xe491    162221    1110010010010001
  0xe497    162227    1110010010010111
  0xe49d    162235    1110010010011101
  0xe4a1    162241    1110010010100001
  0xe4ab    162253    1110010010101011
  0xe4cb    162313    1110010011001011
  0xe4cd    162315    1110010011001101
  0xe4f1    162361    1110010011110001
  0xe4fd    162375    1110010011111101
  0xe503    162403    1110010100000011
  0xe517    162427    1110010100010111
  0xe51b    162433    1110010100011011
  0xe52d    162455    1110010100101101
  0xe533    162463    1110010100110011
  0xe581    162601    1110010110000001
  0xe595    162625    1110010110010101
  0xe5a5    162645    1110010110100101
  0xe605    163005    1110011000000101
  0xe621    163041    1110011000100001
  0xe639    163071    1110011000111001
  0xe63f    163077    1110011000111111
  0xe647    163107    1110011001000111
  0xe653    163123    1110011001010011
  0xe669    163151    1110011001101001
  0xe687    163207    1110011010000111
  0xe6bb    163273    1110011010111011
  0xe6bd    163275    1110011010111101
  0xe6d7    163327    1110011011010111
  0xe6dd    163335    1110011011011101
  0xe6f5    163365    1110011011110101
  0xe6f9    163371    1110011011111001
  0xe701    163401    1110011100000001
  0xe729    163451    1110011100101001
  0xe76d    163555    1110011101101101
  0xe775    163565    1110011101110101
  0xe783    163603    1110011110000011
  0xe78f    163617    1110011110001111
  0xe7ab    163653    1110011110101011
  0xe7ad    163655    1110011110101101
  0xe7b5    163665    1110011110110101
  0xe7cb    163713    1110011111001011
  0xe7d3    163723    1110011111010011
  0xe7e5    163745    1110011111100101
  0xe7f7    163767    1110011111110111
  0xe801    164001    1110100000000001
  0xe82f    164057    1110100000101111
  0xe843    164103    1110100001000011
  0xe85b    164133    1110100001011011
  0xe86d    164155    1110100001101101
  0xe879    164171    1110100001111001
  0xe889    164211    1110100010001001
  0xe891    164221    1110100010010001
  0xe8a7    164247    1110100010100111
  0xe8bf    164277    1110100010111111
  0xe8c1    164301    1110100011000001
  0xe8cb    164313    1110100011001011
  0xe8cd    164315    1110100011001101
  0xe8d3    164323    1110100011010011
  0xe8fb    164373    1110100011111011
  0xe903    164403    1110100100000011
  0xe90f    164417    1110100100001111
  0xe921    164441    1110100100100001
  0xe927    164447    1110100100100111
  0xe92b    164453    1110100100101011
  0xe935    164465    1110100100110101
  0xe959    164531    1110100101011001
  0xe95f    164537    1110100101011111
  0xe963    164543    1110100101100011
  0xe969    164551    1110100101101001
  0xe971    164561    1110100101110001
  0xe98d    164615    1110100110001101
  0xe9b7    164667    1110100110110111
  0xe9c5    164705    1110100111000101
  0xe9cf    164717    1110100111001111
  0xe9d7    164727    1110100111010111
  0xea09    165011    1110101000001001
  0xea1b    165033    1110101000011011
  0xea2d    165055    1110101000101101
  0xea4b    165113    1110101001001011
  0xea59    165131    1110101001011001
  0xea71    165161    1110101001110001
  0xea7d    165175    1110101001111101
  0xea81    165201    1110101010000001
  0xea8d    165215    1110101010001101
  0xeabb    165273    1110101010111011
  0xeac3    165303    1110101011000011
  0xeac9    165311    1110101011001001
  0xeaed    165355    1110101011101101
  0xeb07    165407    1110101100000111
  0xeb0b    165413    1110101100001011
  0xeb19    165431    1110101100011001
  0xeb29    165451    1110101100101001
  0xeb3b    165473    1110101100111011
  0xeb45    165505    1110101101000101
  0xeb5d    165535    1110101101011101
  0xeb67    165547    1110101101100111
  0xeb6b    165553    1110101101101011
  0xeb73    165563    1110101101110011
  0xeb75    165565    1110101101110101
  0xeb97    165627    1110101110010111
  0xeb9b    165633    1110101110011011
  0xebad    165655    1110101110101101
  0xebb3    165663    1110101110110011
  0xebcd    165715    1110101111001101
  0xebd5    165725    1110101111010101
  0xebe3    165743    1110101111100011
  0xec09    166011    1110110000001001
  0xec11    166021    1110110000010001
  0xec21    166041    1110110000100001
  0xec35    166065    1110110000110101
  0xec4b    166113    1110110001001011
  0xec65    166145    1110110001100101
  0xec69    166151    1110110001101001
  0xec7d    166175    1110110001111101
  0xec93    166223    1110110010010011
  0xec99    166231    1110110010011001
  0xecb7    166267    1110110010110111
  0xeccf    166317    1110110011001111
  0xecff    166377    1110110011111111
  0xed07    166407    1110110100000111
  0xed15    166425    1110110100010101
  0xed23    166443    1110110100100011
  0xed37    166467    1110110100110111
  0xed49    166511    1110110101001001
  0xed5d    166535    1110110101011101
  0xed61    166541    1110110101100001
  0xed6b    166553    1110110101101011
  0xed97    166627    1110110110010111
  0xedab    166653    1110110110101011
  0xedc7    166707    1110110111000111
  0xedcd    166715    1110110111001101
  0xedd9    166731    1110110111011001
  0xeddf    166737    1110110111011111
  0xedef    166757    1110110111101111
  0xedfd    166775    1110110111111101
  0xee01    167001    1110111000000001
  0xee0b    167013    1110111000001011
  0xee0d    167015    1110111000001101
  0xee1f    167037    1110111000011111
  0xee75    167165    1110111001110101
  0xee83    167203    1110111010000011
  0xee9d    167235    1110111010011101
  0xeead    167255    1110111010101101
  0xeec7    167307    1110111011000111
  0xeecb    167313    1110111011001011
  0xeed9    167331    1110111011011001
  0xeee3    167343    1110111011100011
  0xeef1    167361    1110111011110001
  0xeef7    167367    1110111011110111
  0xef0f    167417    1110111100001111
  0xef21    167441    1110111100100001
  0xef2d    167455    1110111100101101
  0xef33    167463    1110111100110011
  0xef39    167471    1110111100111001
  0xef4d    167515    1110111101001101
  0xef77    167567    1110111101110111
  0xef95    167625    1110111110010101
  0xef9f    167637    1110111110011111
  0xefbb    167673    1110111110111011
  0xefe7    167747    1110111111100111
  0xefeb    167753    1110111111101011
  0xeff3    167763    1110111111110011
  0xf007    170007    1111000000000111
  0xf00d    170015    1111000000001101
  0xf01f    170037    1111000000011111
  0xf029    170051    1111000000101001
  0xf02f    170057    1111000000101111
  0xf045    170105    1111000001000101
  0xf085    170205    1111000010000101
  0xf097    170227    1111000010010111
  0xf0ab    170253    1111000010101011
  0xf0bf    170277    1111000010111111
  0xf0c7    170307    1111000011000111
  0xf0d5    170325    1111000011010101
  0xf0df    170337    1111000011011111
  0xf0f1    170361    1111000011110001
  0xf0f7    170367    1111000011110111
  0xf111    170421    1111000100010001
  0xf11b    170433    1111000100011011
  0xf135    170465    1111000100110101
  0xf141    170501    1111000101000001
  0xf14b    170513    1111000101001011
  0xf153    170523    1111000101010011
  0xf163    170543    1111000101100011
  0xf171    170561    1111000101110001
  0xf18d    170615    1111000110001101
  0xf1c5    170705    1111000111000101
  0xf1e1    170741    1111000111100001
  0xf1e7    170747    1111000111100111
  0xf1f3    170763    1111000111110011
  0xf1f5    170765    1111000111110101
  0xf21d    171035    1111001000011101
  0xf247    171107    1111001001000111
  0xf24d    171115    1111001001001101
  0xf255    171125    1111001001010101
  0xf259    171131    1111001001011001
  0xf26f    171157    1111001001101111
  0xf27b    171173    1111001001111011
  0xf287    171207    1111001010000111
  0xf29f    171237    1111001010011111
  0xf2a5    171245    1111001010100101
  0xf2db    171333    1111001011011011
  0xf2f9    171371    1111001011111001
  0xf2ff    171377    1111001011111111
  0xf301    171401    1111001100000001
  0xf30b    171413    1111001100001011
  0xf315    171425    1111001100010101
  0xf32f    171457    1111001100101111
  0xf337    171467    1111001100110111
  0xf385    171605    1111001110000101
  0xf389    171611    1111001110001001
  0xf391    171621    1111001110010001
  0xf397    171627    1111001110010111
  0xf3b3    171663    1111001110110011
  0xf3df    171737    1111001111011111
  0xf3e5    171745    1111001111100101
  0xf405    172005    1111010000000101
  0xf40f    172017    1111010000001111
  0xf417    172027    1111010000010111
  0xf421    172041    1111010000100001
  0xf439    172071    1111010000111001
  0xf453    172123    1111010001010011
  0xf455    172125    1111010001010101
  0xf465    172145    1111010001100101
  0xf47b    172173    1111010001111011
  0xf48b    172213    1111010010001011
  0xf499    172231    1111010010011001
  0xf4a3    172243    1111010010100011
  0xf4bd    172275    1111010010111101
  0xf4cf    172317    1111010011001111
  0xf4f3    172363    1111010011110011
  0xf4f5    172365    1111010011110101
  0xf4f9    172371    1111010011111001
  0xf50d    172415    1111010100001101
  0xf519    172431    1111010100011001
  0xf525    172445    1111010100100101
